voyage_id,voyage_reference,voyage_folio,voyage_rectoverso,voyage_seq,voyage_i_o,voyage_certcoq,voyage_date,voyage_serial,voyage_date_other,voyage_duty,voyage_vessel_name,voyage_vessel_home,voyage_vessel_burthen,voyage_master_forename,voyage_master_surname,voyage_from,voyage_to,voyage_date_iso,cargo_id,cargo_merchant_forename,cargo_merchant_surname,cargo_merchant_occupation,cargo_merchant_abode,cargo_miscellanea,cargo_marginalia,cargo_tonnage,good_id,good_qty,good_measure,good_commodity,good_description,n_clips,clip_image_filenames
32112,1263/10,5,,8,OUT,0,17330331,0,0,,Neptune,---,,Samuel,Bird,Gloucester,Bristol,1733-03-31,32112,Edward,Jackson,,,,,,187051,1,truss,hops,,0,
32112,1263/10,5,,8,OUT,0,17330331,0,0,,Neptune,---,,Samuel,Bird,Gloucester,Bristol,1733-03-31,32112,Edward,Jackson,,,,,,187052,30,bag,hops,,0,
32112,1263/10,5,,8,OUT,0,17330331,0,0,,Neptune,---,,Samuel,Bird,Gloucester,Bristol,1733-03-31,32112,Edward,Jackson,,,,,,187053,1,truss,leather,,0,
32113,1263/10,5,,9,OUT,0,17330331,0,0,,Speedwell,---,,William,Bayly,Gloucester,Bristol,1733-03-31,32113,Richard,Lewis,,,,,,187054,19,cwt,english wool,9 pack,0,
32113,1263/10,5,,9,OUT,0,17330331,0,0,,Speedwell,---,,William,Bayly,Gloucester,Bristol,1733-03-31,32113,Richard,Lewis,,,,,,187055,5,lb,english wool,part of above,0,
32114,1263/10,5,,10,OUT,0,17330331,0,0,,Happy Return,---,,John,Owen,Gloucester,Minehead,1733-03-31,32114,John,Owen,,,him,,,187056,164,cwt,english wool,103 pack,0,
32114,1263/10,5,,10,OUT,0,17330331,0,0,,Happy Return,---,,John,Owen,Gloucester,Minehead,1733-03-31,32114,John,Owen,,,him,,,187057,3,quarter,english wool,part of above,0,
32114,1263/10,5,,10,OUT,0,17330331,0,0,,Happy Return,---,,John,Owen,Gloucester,Minehead,1733-03-31,32114,John,Owen,,,him,,,187058,18,lb,english wool,part of above,0,
32115,1263/10,5,,11,OUT,0,17330402,0,0,,Monmouth,---,,William,Coldrick,Gloucester,Bristol,1733-04-02,32115,John,Beale,,,,,,187059,20,ton,iron + ironware,,0,
32115,1263/10,5,,11,OUT,0,17330402,0,0,,Monmouth,---,,William,Coldrick,Gloucester,Bristol,1733-04-02,32115,John,Beale,,,,,,187060,6,bag,hemp,,0,
32115,1263/10,5,,11,OUT,0,17330402,0,0,,Monmouth,---,,William,Coldrick,Gloucester,Bristol,1733-04-02,32115,John,Beale,,,,,,187061,1,ton,pot clay,,0,
32115,1263/10,5,,11,OUT,0,17330402,0,0,,Monmouth,---,,William,Coldrick,Gloucester,Bristol,1733-04-02,32115,John,Beale,,,,,,187062,1000,of,bricks,,0,
32115,1263/10,5,,11,OUT,0,17330402,0,0,,Monmouth,---,,William,Coldrick,Gloucester,Bristol,1733-04-02,32115,John,Beale,,,,,,187063,8,crate,glasses,,0,
32115,1263/10,5,,11,OUT,0,17330402,0,0,,Monmouth,---,,William,Coldrick,Gloucester,Bristol,1733-04-02,32115,John,Beale,,,,,,187064,3,barrel,red lead,,0,
32115,1263/10,5,,11,OUT,0,17330402,0,0,,Monmouth,---,,William,Coldrick,Gloucester,Bristol,1733-04-02,32115,John,Beale,,,,,,187065,6,pack + truss,thread + manchester goods,,0,
32115,1263/10,5,,11,OUT,0,17330402,0,0,,Monmouth,---,,William,Coldrick,Gloucester,Bristol,1733-04-02,32115,John,Beale,,,,,,187066,2,pack,white leather,,0,
32115,1263/10,5,,11,OUT,0,17330402,0,0,,Monmouth,---,,William,Coldrick,Gloucester,Bristol,1733-04-02,32115,John,Beale,,,,,,187067,1,ton,tanned leather,,0,
32115,1263/10,5,,11,OUT,0,17330402,0,0,,Monmouth,---,,William,Coldrick,Gloucester,Bristol,1733-04-02,32115,John,Beale,,,,,,187068,1,of,grinding stones,,0,
32115,1263/10,5,,11,OUT,0,17330402,0,0,,Monmouth,---,,William,Coldrick,Gloucester,Bristol,1733-04-02,32115,John,Beale,,,,,,187069,250,ream,paper,,0,
32115,1263/10,5,,11,OUT,0,17330402,0,0,,Monmouth,---,,William,Coldrick,Gloucester,Bristol,1733-04-02,32115,John,Beale,,,,,,187070,4,hogshead,bottled cider,,0,
32115,1263/10,5,,11,OUT,0,17330402,0,0,,Monmouth,---,,William,Coldrick,Gloucester,Bristol,1733-04-02,32115,John,Beale,,,,,,187071,5,bag,wick yarn,,0,
32115,1263/10,5,,11,OUT,0,17330402,0,0,,Monmouth,---,,William,Coldrick,Gloucester,Bristol,1733-04-02,32115,John,Beale,,,,,,187072,1,pack,hops,,0,
32115,1263/10,5,,11,OUT,0,17330402,0,0,,Monmouth,---,,William,Coldrick,Gloucester,Bristol,1733-04-02,32115,John,Beale,,,,,,187073,2,of,ploughs,,0,
32116,1263/10,5,,12,OUT,0,17330402,0,0,,Ann,---,,John,Oakes,Gloucester,Bristol,1733-04-02,32116,Graffin,Prankard,,,,,,187074,3198,bushel,white salt,,0,
32116,1263/10,5,,12,OUT,0,17330402,0,0,,Ann,---,,John,Oakes,Gloucester,Bristol,1733-04-02,32116,Graffin,Prankard,,,,,,187075,5,gallon,white salt,,0,
32117,1263/10,5,,13,OUT,0,17330402,0,0,,Providence,---,,Samuel,Pitt,Gloucester,Bristol,1733-04-02,32117,Graffin,Prankard,,,,,,187076,1217,bushel,white salt,,0,
32117,1263/10,5,,13,OUT,0,17330402,0,0,,Providence,---,,Samuel,Pitt,Gloucester,Bristol,1733-04-02,32117,Graffin,Prankard,,,,,,187077,1,gallon,white salt,,0,
32118,1263/10,5,,14,OUT,0,17330405,0,0,,Joseph and Mary,---,,John,Hodgkins,Gloucester,Bridgwater,1733-04-05,32118,Benjamin,Beale,,,rest 05/17,part,,187078,13,cwt,english wool,28 pack,0,
32118,1263/10,5,,14,OUT,0,17330405,0,0,,Joseph and Mary,---,,John,Hodgkins,Gloucester,Bridgwater,1733-04-05,32118,Benjamin,Beale,,,rest 05/17,part,,187079,15,lb,english wool,part of above,0,
32119,1263/10,5,,15,OUT,0,17330405,0,0,,Betty,---,,Humphrey,Tyler,Gloucester,Bristol,1733-04-05,32119,William,Smith,,,,,,187080,12,ton,pot clay,,0,
32119,1263/10,5,,15,OUT,0,17330405,0,0,,Betty,---,,Humphrey,Tyler,Gloucester,Bristol,1733-04-05,32119,William,Smith,,,,,,187081,12,ton,bark,,0,
32120,1263/10,5,,16,OUT,0,17330405,0,0,,?,---,,John,Gloster,Gloucester,Chepstow,1733-04-05,32120,George,Bradley,,,,,,187082,900,bushel,white salt,,0,
32120,1263/10,5,,16,OUT,0,17330405,0,0,,?,---,,John,Gloster,Gloucester,Chepstow,1733-04-05,32120,George,Bradley,,,,,,187083,14,bag,hops,,0,
32120,1263/10,5,,16,OUT,0,17330405,0,0,,?,---,,John,Gloster,Gloucester,Chepstow,1733-04-05,32120,George,Bradley,,,,,,187084,2,bag,tobacco,,0,
32120,1263/10,5,,16,OUT,0,17330405,0,0,,?,---,,John,Gloster,Gloucester,Chepstow,1733-04-05,32120,George,Bradley,,,,,,187085,3,barrel,tobacco,,0,
32120,1263/10,5,,16,OUT,0,17330405,0,0,,?,---,,John,Gloster,Gloucester,Chepstow,1733-04-05,32120,George,Bradley,,,,,,187086,3,flitch,bacon,,0,
32120,1263/10,5,,16,OUT,0,17330405,0,0,,?,---,,John,Gloster,Gloucester,Chepstow,1733-04-05,32120,George,Bradley,,,,,,187087,2,of,manchester packs,,0,
32120,1263/10,5,,16,OUT,0,17330405,0,0,,?,---,,John,Gloster,Gloucester,Chepstow,1733-04-05,32120,George,Bradley,,,,,,187088,3,hogshead,cider,,0,
32120,1263/10,5,,16,OUT,0,17330405,0,0,,?,---,,John,Gloster,Gloucester,Chepstow,1733-04-05,32120,George,Bradley,,,,,,187089,16,bundle,hoops,,0,
32120,1263/10,5,,16,OUT,0,17330405,0,0,,?,---,,John,Gloster,Gloucester,Chepstow,1733-04-05,32120,George,Bradley,,,,,,187090,1,truss,mercery ware,,0,
32121,1263/10,5,,17,OUT,0,17330405,0,0,,John and Mary,---,,John,Hodgkins,Gloucester,Bridgwater,1733-04-05,32121,Benjamin,Beale,,,wool 05/14,,,187091,830,bushel,white salt,,0,
32121,1263/10,5,,17,OUT,0,17330405,0,0,,John and Mary,---,,John,Hodgkins,Gloucester,Bridgwater,1733-04-05,32121,Benjamin,Beale,,,wool 05/14,,,187092,5,ton,ironware,,0,
32121,1263/10,5,,17,OUT,0,17330405,0,0,,John and Mary,---,,John,Hodgkins,Gloucester,Bridgwater,1733-04-05,32121,Benjamin,Beale,,,wool 05/14,,,187093,60,pack,thread + manchester ware,,0,
32121,1263/10,5,,17,OUT,0,17330405,0,0,,John and Mary,---,,John,Hodgkins,Gloucester,Bridgwater,1733-04-05,32121,Benjamin,Beale,,,wool 05/14,,,187094,20,case,glass,,0,
32121,1263/10,5,,17,OUT,0,17330405,0,0,,John and Mary,---,,John,Hodgkins,Gloucester,Bridgwater,1733-04-05,32121,Benjamin,Beale,,,wool 05/14,,,187095,40,crate,earthenware,,0,
32121,1263/10,5,,17,OUT,0,17330405,0,0,,John and Mary,---,,John,Hodgkins,Gloucester,Bridgwater,1733-04-05,32121,Benjamin,Beale,,,wool 05/14,,,187096,1,ton,timberstuff,,0,
32121,1263/10,5,,17,OUT,0,17330405,0,0,,John and Mary,---,,John,Hodgkins,Gloucester,Bridgwater,1733-04-05,32121,Benjamin,Beale,,,wool 05/14,,,187097,8,box,pins,,0,
32122,1263/10,5,,18,OUT,0,17330406,0,0,,John and Elizabeth,---,,John,Coldrick,Gloucester,Bristol,1733-04-06,32122,Thomas,Steward,,,,,1.8,187098,0,ton,pot clay,,0,
32122,1263/10,5,,18,OUT,0,17330406,0,0,,John and Elizabeth,---,,John,Coldrick,Gloucester,Bristol,1733-04-06,32122,Thomas,Steward,,,,,1.8,187099,0,of,clay bricks,,0,
32122,1263/10,5,,18,OUT,0,17330406,0,0,,John and Elizabeth,---,,John,Coldrick,Gloucester,Bristol,1733-04-06,32122,Thomas,Steward,,,,,1.8,187100,100,bushel,malt,,0,
32122,1263/10,5,,18,OUT,0,17330406,0,0,,John and Elizabeth,---,,John,Coldrick,Gloucester,Bristol,1733-04-06,32122,Thomas,Steward,,,,,1.8,187101,84,bag,timberstuff,,0,
32122,1263/10,5,,18,OUT,0,17330406,0,0,,John and Elizabeth,---,,John,Coldrick,Gloucester,Bristol,1733-04-06,32122,Thomas,Steward,,,,,1.8,187102,10,cwt,timberstuff,,0,
32122,1263/10,5,,18,OUT,0,17330406,0,0,,John and Elizabeth,---,,John,Coldrick,Gloucester,Bristol,1733-04-06,32122,Thomas,Steward,,,,,1.8,187103,20,case + crib,glass + glasses,,0,
32122,1263/10,5,,18,OUT,0,17330406,0,0,,John and Elizabeth,---,,John,Coldrick,Gloucester,Bristol,1733-04-06,32122,Thomas,Steward,,,,,1.8,187104,100,ream,paper,,0,
32122,1263/10,5,,18,OUT,0,17330406,0,0,,John and Elizabeth,---,,John,Coldrick,Gloucester,Bristol,1733-04-06,32122,Thomas,Steward,,,,,1.8,187105,1,truss,tanned leather,,0,
32122,1263/10,5,,18,OUT,0,17330406,0,0,,John and Elizabeth,---,,John,Coldrick,Gloucester,Bristol,1733-04-06,32122,Thomas,Steward,,,,,1.8,187106,3,box,hats,,0,
32122,1263/10,5,,18,OUT,0,17330406,0,0,,John and Elizabeth,---,,John,Coldrick,Gloucester,Bristol,1733-04-06,32122,Thomas,Steward,,,,,1.8,187107,5,pack + truss,thread + wick yarn,,0,
32122,1263/10,5,,18,OUT,0,17330406,0,0,,John and Elizabeth,---,,John,Coldrick,Gloucester,Bristol,1733-04-06,32122,Thomas,Steward,,,,,1.8,187108,19,hogshead,bottled cider,,0,
32122,1263/10,5,,18,OUT,0,17330406,0,0,,John and Elizabeth,---,,John,Coldrick,Gloucester,Bristol,1733-04-06,32122,Thomas,Steward,,,,,1.8,187109,6,pocket,hops,,0,
32123,1263/10,5,,19,OUT,0,17330406,0,0,,William and Thomas,---,,John,Rogers,Gloucester,Bristol,1733-04-06,32123,Samuel,Baylis,,,,,,187110,5,hogshead,cider,,0,
32123,1263/10,5,,19,OUT,0,17330406,0,0,,William and Thomas,---,,John,Rogers,Gloucester,Bristol,1733-04-06,32123,Samuel,Baylis,,,,,,187111,46,ton,pot clay,,0,
32123,1263/10,5,,19,OUT,0,17330406,0,0,,William and Thomas,---,,John,Rogers,Gloucester,Bristol,1733-04-06,32123,Samuel,Baylis,,,,,,187112,1,bag,grain,,0,
32123,1263/10,5,,19,OUT,0,17330406,0,0,,William and Thomas,---,,John,Rogers,Gloucester,Bristol,1733-04-06,32123,Samuel,Baylis,,,,,,187113,3,pack,leather,,0,
32123,1263/10,5,,19,OUT,0,17330406,0,0,,William and Thomas,---,,John,Rogers,Gloucester,Bristol,1733-04-06,32123,Samuel,Baylis,,,,,,187114,2,ton,ironware,,0,
32123,1263/10,5,,19,OUT,0,17330406,0,0,,William and Thomas,---,,John,Rogers,Gloucester,Bristol,1733-04-06,32123,Samuel,Baylis,,,,,,187115,12,bundle,pins,,0,
32123,1263/10,5,,19,OUT,0,17330406,0,0,,William and Thomas,---,,John,Rogers,Gloucester,Bristol,1733-04-06,32123,Samuel,Baylis,,,,,,187116,6,pocket,hops,,0,
32124,1263/10,6,,1,OUT,0,17330406,0,0,,Prosperity,---,,George,Crump,Gloucester,Bristol,1733-04-06,32124,William,Hide,,,,,,187117,3198,bushel,white salt,,0,
32124,1263/10,6,,1,OUT,0,17330406,0,0,,Prosperity,---,,George,Crump,Gloucester,Bristol,1733-04-06,32124,William,Hide,,,,,,187118,0.5,gallon,white salt,,0,
32125,1263/10,6,,2,OUT,0,17330414,0,0,,Betty,---,,Samuel,Owen,Gloucester,Bristol,1733-04-14,32125,Francis,Owen,,,,,,187119,27,cwt,english wool,13 pack,0,
32125,1263/10,6,,2,OUT,0,17330414,0,0,,Betty,---,,Samuel,Owen,Gloucester,Bristol,1733-04-14,32125,Francis,Owen,,,,,,187120,3,quarter,english wool,part of above,0,
32125,1263/10,6,,2,OUT,0,17330414,0,0,,Betty,---,,Samuel,Owen,Gloucester,Bristol,1733-04-14,32125,Francis,Owen,,,,,,187121,7,lb,english wool,part of above,0,
32126,1263/10,6,,3,OUT,0,17330414,0,0,,Richard,---,,Thomas,Franks,Gloucester,Chepstow,1733-04-14,32126,Edward,Jackson,,,,,,187122,2945,bushel,white salt,,0,
32126,1263/10,6,,3,OUT,0,17330414,0,0,,Richard,---,,Thomas,Franks,Gloucester,Chepstow,1733-04-14,32126,Edward,Jackson,,,,,,187123,5,gallon,white salt,,0,
32127,1263/10,6,,4,OUT,0,17330416,0,0,,Phoenix,---,,Samuel,Bird,Gloucester,Bristol,1733-04-16,32127,Edward,Jackson,,,,,,187124,2,hogshead,sugar,returned,0,
32127,1263/10,6,,4,OUT,0,17330416,0,0,,Phoenix,---,,Samuel,Bird,Gloucester,Bristol,1733-04-16,32127,Edward,Jackson,,,,,,187125,27,basket,bottled cider,68 doz,0,
32127,1263/10,6,,4,OUT,0,17330416,0,0,,Phoenix,---,,Samuel,Bird,Gloucester,Bristol,1733-04-16,32127,Edward,Jackson,,,,,,187126,6,pack,manchester goods,,0,
32127,1263/10,6,,4,OUT,0,17330416,0,0,,Phoenix,---,,Samuel,Bird,Gloucester,Bristol,1733-04-16,32127,Edward,Jackson,,,,,,187127,2316,bushel,white salt,,0,
32128,1263/10,6,,5,OUT,0,17330416,0,0,,Rising Sun,---,,Thomas,Cullis,Gloucester,Bristol,1733-04-16,32128,George,Bradley,,,,,,187128,2238,bushel,white salt,,0,
32128,1263/10,6,,5,OUT,0,17330416,0,0,,Rising Sun,---,,Thomas,Cullis,Gloucester,Bristol,1733-04-16,32128,George,Bradley,,,,,,187129,11,gallon,white salt,,0,
32128,1263/10,6,,5,OUT,0,17330416,0,0,,Rising Sun,---,,Thomas,Cullis,Gloucester,Bristol,1733-04-16,32128,George,Bradley,,,,,,187130,20,bag,hops,,0,
32128,1263/10,6,,5,OUT,0,17330416,0,0,,Rising Sun,---,,Thomas,Cullis,Gloucester,Bristol,1733-04-16,32128,George,Bradley,,,,,,187131,7,bag,bottled cider,,0,
32128,1263/10,6,,5,OUT,0,17330416,0,0,,Rising Sun,---,,Thomas,Cullis,Gloucester,Bristol,1733-04-16,32128,George,Bradley,,,,,,187132,2,hogshead,bottled cider,,0,
32128,1263/10,6,,5,OUT,0,17330416,0,0,,Rising Sun,---,,Thomas,Cullis,Gloucester,Bristol,1733-04-16,32128,George,Bradley,,,,,,187133,4,truss,linen cloth,,0,
32128,1263/10,6,,5,OUT,0,17330416,0,0,,Rising Sun,---,,Thomas,Cullis,Gloucester,Bristol,1733-04-16,32128,George,Bradley,,,,,,187134,2,pack,tanned leather,,0,
32128,1263/10,6,,5,OUT,0,17330416,0,0,,Rising Sun,---,,Thomas,Cullis,Gloucester,Bristol,1733-04-16,32128,George,Bradley,,,,,,187135,1,hogshead,cider,,0,
32128,1263/10,6,,5,OUT,0,17330416,0,0,,Rising Sun,---,,Thomas,Cullis,Gloucester,Bristol,1733-04-16,32128,George,Bradley,,,,,,187136,2,bag,patten woods,,0,
32128,1263/10,6,,5,OUT,0,17330416,0,0,,Rising Sun,---,,Thomas,Cullis,Gloucester,Bristol,1733-04-16,32128,George,Bradley,,,,,,187137,15,ton,lead,,0,
32129,1263/10,6,,6,OUT,0,17330416,0,0,,Providence,---,,Samuel,James,Gloucester,Bristol,1733-04-16,32129,Graffin,Prankard,,,,,,187138,1239,bushel,white salt,,0,
32129,1263/10,6,,6,OUT,0,17330416,0,0,,Providence,---,,Samuel,James,Gloucester,Bristol,1733-04-16,32129,Graffin,Prankard,,,,,,187139,3,gallon,white salt,,0,
32130,1263/10,6,,7,OUT,0,17330417,0,0,,Hopewell,---,,Benjamin,Clarke,Gloucester,Bristol,1733-04-17,32130,William,Hide,,,,,,187140,2798,bushel,salt,,0,
32130,1263/10,6,,7,OUT,0,17330417,0,0,,Hopewell,---,,Benjamin,Clarke,Gloucester,Bristol,1733-04-17,32130,William,Hide,,,,,,187141,7,gallon,salt,,0,
32131,1263/10,6,,8,OUT,0,17330417,0,0,,Princess Amelia,---,,Thomas,Brougham,Gloucester,Bristol,1733-04-17,32131,George,Bradley,,,,,,187142,1750,bushel,white salt,,0,
32131,1263/10,6,,8,OUT,0,17330417,0,0,,Princess Amelia,---,,Thomas,Brougham,Gloucester,Bristol,1733-04-17,32131,George,Bradley,,,,,,187143,14,bag,nails,,0,
32131,1263/10,6,,8,OUT,0,17330417,0,0,,Princess Amelia,---,,Thomas,Brougham,Gloucester,Bristol,1733-04-17,32131,George,Bradley,,,,,,187144,4,bag,hops,,0,
32131,1263/10,6,,8,OUT,0,17330417,0,0,,Princess Amelia,---,,Thomas,Brougham,Gloucester,Bristol,1733-04-17,32131,George,Bradley,,,,,,187145,1,truss,manchester goods,,0,
32131,1263/10,6,,8,OUT,0,17330417,0,0,,Princess Amelia,---,,Thomas,Brougham,Gloucester,Bristol,1733-04-17,32131,George,Bradley,,,,,,187146,6,of,empty hogsheads,,0,
32131,1263/10,6,,8,OUT,0,17330417,0,0,,Princess Amelia,---,,Thomas,Brougham,Gloucester,Bristol,1733-04-17,32131,George,Bradley,,,,,,187147,1,bundle,leather,,0,
32131,1263/10,6,,8,OUT,0,17330417,0,0,,Princess Amelia,---,,Thomas,Brougham,Gloucester,Bristol,1733-04-17,32131,George,Bradley,,,,,,187148,4,ton,lead,,0,
32132,1263/10,6,,9,OUT,0,17330418,0,0,,Monmouth,---,,William,Coldrick,Gloucester,Bristol,1733-04-18,32132,John,Beale,,,,,,187149,17,ton,pot clay,,0,
32132,1263/10,6,,9,OUT,0,17330418,0,0,,Monmouth,---,,William,Coldrick,Gloucester,Bristol,1733-04-18,32132,John,Beale,,,,,,187150,12,case + crib,glass,,0,
32132,1263/10,6,,9,OUT,0,17330418,0,0,,Monmouth,---,,William,Coldrick,Gloucester,Bristol,1733-04-18,32132,John,Beale,,,,,,187151,20,ton,iron + ironware,,0,
32132,1263/10,6,,9,OUT,0,17330418,0,0,,Monmouth,---,,William,Coldrick,Gloucester,Bristol,1733-04-18,32132,John,Beale,,,,,,187152,1,ton,tanned leather,,0,
32132,1263/10,6,,9,OUT,0,17330418,0,0,,Monmouth,---,,William,Coldrick,Gloucester,Bristol,1733-04-18,32132,John,Beale,,,,,,187153,1,pack,white leather,,0,
32132,1263/10,6,,9,OUT,0,17330418,0,0,,Monmouth,---,,William,Coldrick,Gloucester,Bristol,1733-04-18,32132,John,Beale,,,,,,187154,3,pack,wick yarn,,0,
32132,1263/10,6,,9,OUT,0,17330418,0,0,,Monmouth,---,,William,Coldrick,Gloucester,Bristol,1733-04-18,32132,John,Beale,,,,,,187155,10,bag,thread + manchester goods,,0,
32132,1263/10,6,,9,OUT,0,17330418,0,0,,Monmouth,---,,William,Coldrick,Gloucester,Bristol,1733-04-18,32132,John,Beale,,,,,,187156,60,pack + truss,thread + manchester goods,,0,
32132,1263/10,6,,9,OUT,0,17330418,0,0,,Monmouth,---,,William,Coldrick,Gloucester,Bristol,1733-04-18,32132,John,Beale,,,,,,187157,1,hogshead,ham + bacon goods,,0,
32132,1263/10,6,,9,OUT,0,17330418,0,0,,Monmouth,---,,William,Coldrick,Gloucester,Bristol,1733-04-18,32132,John,Beale,,,,,,187158,9,cwt,bricks,,0,
32133,1263/10,6,,10,OUT,0,17330419,0,0,,William and Dorothy,---,,Charles,Crump,Gloucester,Bridgwater,1733-04-19,32133,Benjamin,Beale,,,rest 06/11,part,,187159,109,cwt,english wool,46 pack,0,
32133,1263/10,6,,10,OUT,0,17330419,0,0,,William and Dorothy,---,,Charles,Crump,Gloucester,Bridgwater,1733-04-19,32133,Benjamin,Beale,,,rest 06/11,part,,187160,2,quarter,english wool,part of above,0,
32133,1263/10,6,,10,OUT,0,17330419,0,0,,William and Dorothy,---,,Charles,Crump,Gloucester,Bridgwater,1733-04-19,32134,Benjamin,Beale,,,wool 06/10,,,187161,839,bushel,white salt,,0,
32133,1263/10,6,,10,OUT,0,17330419,0,0,,William and Dorothy,---,,Charles,Crump,Gloucester,Bridgwater,1733-04-19,32134,Benjamin,Beale,,,wool 06/10,,,187162,6,gallon,white salt,,0,
32133,1263/10,6,,10,OUT,0,17330419,0,0,,William and Dorothy,---,,Charles,Crump,Gloucester,Bridgwater,1733-04-19,32134,Benjamin,Beale,,,wool 06/10,,,187163,40,pack,thread + manchester goods,,0,
32133,1263/10,6,,10,OUT,0,17330419,0,0,,William and Dorothy,---,,Charles,Crump,Gloucester,Bridgwater,1733-04-19,32134,Benjamin,Beale,,,wool 06/10,,,187164,6,ton,ironware,,0,
32133,1263/10,6,,10,OUT,0,17330419,0,0,,William and Dorothy,---,,Charles,Crump,Gloucester,Bridgwater,1733-04-19,32134,Benjamin,Beale,,,wool 06/10,,,187165,6,case,glass,,0,
32133,1263/10,6,,10,OUT,0,17330419,0,0,,William and Dorothy,---,,Charles,Crump,Gloucester,Bridgwater,1733-04-19,32134,Benjamin,Beale,,,wool 06/10,,,187166,8,crate,earthenware,,0,
32133,1263/10,6,,10,OUT,0,17330419,0,0,,William and Dorothy,---,,Charles,Crump,Gloucester,Bridgwater,1733-04-19,32134,Benjamin,Beale,,,wool 06/10,,,187167,8,box,pins,,0,
32133,1263/10,6,,10,OUT,0,17330419,0,0,,William and Dorothy,---,,Charles,Crump,Gloucester,Bridgwater,1733-04-19,32134,Benjamin,Beale,,,wool 06/10,,,187168,2,truss,bacon,,0,
32133,1263/10,6,,10,OUT,0,17330419,0,0,,William and Dorothy,---,,Charles,Crump,Gloucester,Bridgwater,1733-04-19,32134,Benjamin,Beale,,,wool 06/10,,,187169,1,bag,hops,,0,
32133,1263/10,6,,10,OUT,0,17330419,0,0,,William and Dorothy,---,,Charles,Crump,Gloucester,Bridgwater,1733-04-19,32134,Benjamin,Beale,,,wool 06/10,,,187170,16,crate,flint glass,,0,
32135,1263/10,6,,12,OUT,0,17330420,0,0,,Endeavour,---,,Thomas,Steward,Gloucester,Bristol,1733-04-20,32135,George,Clark,,,,,,187171,1999,bushel,white salt,,0,
32135,1263/10,6,,12,OUT,0,17330420,0,0,,Endeavour,---,,Thomas,Steward,Gloucester,Bristol,1733-04-20,32135,George,Clark,,,,,,187172,6,gallon,white salt,,0,
32135,1263/10,6,,12,OUT,0,17330420,0,0,,Endeavour,---,,Thomas,Steward,Gloucester,Bristol,1733-04-20,32135,George,Clark,,,,,,187173,4,barrel,tar,returned,0,
32135,1263/10,6,,12,OUT,0,17330420,0,0,,Endeavour,---,,Thomas,Steward,Gloucester,Bristol,1733-04-20,32135,George,Clark,,,,,,187174,3,basket,cider,,0,
32135,1263/10,6,,12,OUT,0,17330420,0,0,,Endeavour,---,,Thomas,Steward,Gloucester,Bristol,1733-04-20,32135,George,Clark,,,,,,187175,3,cask,sand,,0,
32135,1263/10,6,,12,OUT,0,17330420,0,0,,Endeavour,---,,Thomas,Steward,Gloucester,Bristol,1733-04-20,32135,George,Clark,,,,,,187176,3,bag,leather,,0,
32135,1263/10,6,,12,OUT,0,17330420,0,0,,Endeavour,---,,Thomas,Steward,Gloucester,Bristol,1733-04-20,32135,George,Clark,,,,,,187177,1,box,wearing apparel,,0,
32135,1263/10,6,,12,OUT,0,17330420,0,0,,Endeavour,---,,Thomas,Steward,Gloucester,Bristol,1733-04-20,32135,George,Clark,,,,,,187178,4,bag,hops,,0,
32136,1263/10,6,,13,OUT,0,17330420,0,0,,Endeavour,---,,John,Coldrick,Gloucester,Bristol,1733-04-20,32136,Thomas,Steward,,,actually says 4 doz bags bottled cider,,,187179,30,ton,pot clay,,0,
32136,1263/10,6,,13,OUT,0,17330420,0,0,,Endeavour,---,,John,Coldrick,Gloucester,Bristol,1733-04-20,32136,Thomas,Steward,,,actually says 4 doz bags bottled cider,,,187180,40,ton,ironware,,0,
32136,1263/10,6,,13,OUT,0,17330420,0,0,,Endeavour,---,,John,Coldrick,Gloucester,Bristol,1733-04-20,32136,Thomas,Steward,,,actually says 4 doz bags bottled cider,,,187181,1000,of,clay bricks,,0,
32136,1263/10,6,,13,OUT,0,17330420,0,0,,Endeavour,---,,John,Coldrick,Gloucester,Bristol,1733-04-20,32136,Thomas,Steward,,,actually says 4 doz bags bottled cider,,,187182,10,cwt,tanned leather,,0,
32136,1263/10,6,,13,OUT,0,17330420,0,0,,Endeavour,---,,John,Coldrick,Gloucester,Bristol,1733-04-20,32136,Thomas,Steward,,,actually says 4 doz bags bottled cider,,,187183,48,bag,bottled cider,misc,0,
32136,1263/10,6,,13,OUT,0,17330420,0,0,,Endeavour,---,,John,Coldrick,Gloucester,Bristol,1733-04-20,32136,Thomas,Steward,,,actually says 4 doz bags bottled cider,,,187184,6,hogshead,bottled cider,,0,
32136,1263/10,6,,13,OUT,0,17330420,0,0,,Endeavour,---,,John,Coldrick,Gloucester,Bristol,1733-04-20,32136,Thomas,Steward,,,actually says 4 doz bags bottled cider,,,187185,2,bag,bottled cider,,0,
32136,1263/10,6,,13,OUT,0,17330420,0,0,,Endeavour,---,,John,Coldrick,Gloucester,Bristol,1733-04-20,32136,Thomas,Steward,,,actually says 4 doz bags bottled cider,,,187186,10,cwt,timberstuff,,0,
32136,1263/10,6,,13,OUT,0,17330420,0,0,,Endeavour,---,,John,Coldrick,Gloucester,Bristol,1733-04-20,32136,Thomas,Steward,,,actually says 4 doz bags bottled cider,,,187187,14,case,glass,,0,
